"Date","ADM0NAME","GlobalIndex","Masks","School","Workplace","Gatherings","StayHome","Travels"
2020-01-15,"Albania",0,0,0,0,0,0,0
2020-01-16,"Albania",0,0,0,0,0,0,0
2020-01-17,"Albania",0,0,0,0,0,0,0
2020-01-18,"Albania",0,0,0,0,0,0,0
2020-01-19,"Albania",0,0,0,0,0,0,0
2020-01-20,"Albania",0,0,0,0,0,0,0
2020-01-21,"Albania",0,0,0,0,0,0,0
2020-01-22,"Albania",0,0,0,0,0,0,0
2020-01-23,"Albania",0,0,0,0,0,0,0
2020-01-24,"Albania",0,0,0,0,0,0,0
2020-01-25,"Albania",0,0,0,0,0,0,0
2020-01-26,"Albania",0,0,0,0,0,0,0
2020-01-27,"Albania",0,0,0,0,0,0,0
2020-01-28,"Albania",0,0,0,0,0,0,0
2020-01-29,"Albania",0,0,0,0,0,0,0
2020-01-30,"Albania",0,0,0,0,0,0,0
2020-01-31,"Albania",0,0,0,0,0,0,0
2020-02-01,"Albania",0,0,0,0,0,0,0
2020-02-02,"Albania",0,0,0,0,0,0,0
2020-02-03,"Albania",0,0,0,0,0,0,0
2020-02-04,"Albania",0,0,0,0,0,0,0
2020-02-05,"Albania",0,0,0,0,0,0,0
2020-02-06,"Albania",0,0,0,0,0,0,0
2020-02-07,"Albania",0,0,0,0,0,0,0
2020-02-08,"Albania",0,0,0,0,0,0,0
2020-02-09,"Albania",0,0,0,0,0,0,0
2020-02-10,"Albania",0,0,0,0,0,0,0
2020-02-11,"Albania",0,0,0,0,0,0,0
2020-02-12,"Albania",0,0,0,0,0,0,0
2020-02-13,"Albania",0,0,0,0,0,0,0
2020-02-14,"Albania",0,0,0,0,0,0,0
2020-02-15,"Albania",0,0,0,0,0,0,0
2020-02-16,"Albania",0,0,0,0,0,0,0
2020-02-17,"Albania",0,0,0,0,0,0,0
2020-02-18,"Albania",0,0,0,0,0,0,0
2020-02-19,"Albania",0,0,0,0,0,0,0
2020-02-20,"Albania",0,0,0,0,0,0,0
2020-02-21,"Albania",0,0,0,0,0,0,0
2020-02-22,"Albania",0,0,0,0,0,0,0
2020-02-23,"Albania",0,0,0,0,0,0,0
2020-02-24,"Albania",0,0,0,0,0,0,0
2020-02-25,"Albania",2.777778,0,0,0,0,0,16.666667
2020-02-26,"Albania",2.777778,0,0,0,0,0,16.666667
2020-02-27,"Albania",2.777778,0,0,0,0,0,16.666667
2020-02-28,"Albania",2.777778,0,0,0,0,0,16.666667
2020-02-29,"Albania",2.777778,0,0,0,0,0,16.666667
2020-03-01,"Albania",2.777778,0,0,0,0,0,16.666667
2020-03-02,"Albania",2.777778,0,0,0,0,0,16.666667
2020-03-03,"Albania",2.777778,0,0,0,0,0,16.666667
2020-03-04,"Albania",2.777778,0,0,0,0,0,16.666667
2020-03-05,"Albania",2.777778,0,0,0,0,0,16.666667
2020-03-06,"Albania",2.777778,0,0,0,0,0,16.666667
2020-03-07,"Albania",2.777778,0,0,0,0,0,16.666667
2020-03-08,"Albania",2.777778,0,0,0,0,0,16.666667
2020-03-09,"Albania",36.11111,0,100,0,100,0,16.66667
2020-03-10,"Albania",53.33333,0,100,66.66667,100,20,33.33333
2020-03-11,"Albania",53.33333,0,100,66.66667,100,20,33.33333
2020-03-12,"Albania",53.33333,0,100,66.66667,100,20,33.33333
2020-03-13,"Albania",53.33333,0,100,66.66667,100,20,33.33333
2020-03-14,"Albania",53.33333,0,100,66.66667,100,20,33.33333
2020-03-15,"Albania",53.33333,0,100,66.66667,100,20,33.33333
2020-03-16,"Albania",60,0,100,66.66667,100,60,33.33333
2020-03-17,"Albania",60,0,100,66.66667,100,60,33.33333
2020-03-18,"Albania",60,0,100,66.66667,100,60,33.33333
2020-03-19,"Albania",60,0,100,66.66667,100,60,33.33333
2020-03-20,"Albania",60,0,100,66.66667,100,60,33.33333
2020-03-21,"Albania",72.22222,0,100,100,100,100,33.33333
2020-03-22,"Albania",72.22222,0,100,100,100,100,33.33333
2020-03-23,"Albania",83.33333,0,100,100,100,100,100
2020-03-24,"Albania",83.33333,0,100,100,100,100,100
2020-03-25,"Albania",83.33333,0,100,100,100,100,100
2020-03-26,"Albania",83.33333,0,100,100,100,100,100
2020-03-27,"Albania",83.33333,0,100,100,100,100,100
2020-03-28,"Albania",83.33333,0,100,100,100,100,100
2020-03-29,"Albania",83.33333,0,100,100,100,100,100
2020-03-30,"Albania",83.33333,0,100,100,100,100,100
2020-03-31,"Albania",83.33333,0,100,100,100,100,100
2020-04-01,"Albania",83.33333,0,100,100,100,100,100
2020-04-02,"Albania",83.33333,0,100,100,100,100,100
2020-04-03,"Albania",83.33333,0,100,100,100,100,100
2020-04-04,"Albania",83.33333,0,100,100,100,100,100
2020-04-05,"Albania",83.33333,0,100,100,100,100,100
2020-04-06,"Albania",83.33333,0,100,100,100,100,100
2020-04-07,"Albania",83.33333,0,100,100,100,100,100
2020-04-08,"Albania",83.33333,0,100,100,100,100,100
2020-04-09,"Albania",83.33333,0,100,100,100,100,100
2020-04-10,"Albania",83.33333,0,100,100,100,100,100
2020-04-11,"Albania",83.33333,0,100,100,100,100,100
2020-04-12,"Albania",83.33333,0,100,100,100,100,100
2020-04-13,"Albania",83.33333,0,100,100,100,100,100
2020-04-14,"Albania",83.33333,0,100,100,100,100,100
2020-04-15,"Albania",83.33333,0,100,100,100,100,100
2020-04-16,"Albania",83.33333,0,100,100,100,100,100
2020-04-17,"Albania",83.33333,0,100,100,100,100,100
2020-04-18,"Albania",83.33333,0,100,100,100,100,100
2020-04-19,"Albania",83.33333,0,100,100,100,100,100
2020-04-20,"Albania",83.33333,0,100,100,100,100,100
2020-04-21,"Albania",83.33333,0,100,100,100,100,100
2020-04-22,"Albania",83.33333,0,100,100,100,100,100
2020-04-23,"Albania",83.33333,0,100,100,100,100,100
2020-04-24,"Albania",83.33333,0,100,100,100,100,100
2020-04-25,"Albania",83.33333,0,100,100,100,100,100
2020-04-26,"Albania",80,0,100,100,100,80,100
2020-04-27,"Albania",74.44444,0,100,66.66667,100,80,100
2020-04-28,"Albania",74.44444,0,100,66.66667,100,80,100
2020-04-29,"Albania",74.44444,0,100,66.66667,100,80,100
2020-04-30,"Albania",74.44444,0,100,66.66667,100,80,100
2020-05-01,"Albania",74.44444,0,100,66.66667,100,80,100
2020-05-02,"Albania",74.44444,0,100,66.66667,100,80,100
2020-05-03,"Albania",74.44444,0,100,66.66667,100,80,100
2020-05-04,"Albania",74.44444,0,100,66.66667,100,80,100
2020-05-05,"Albania",74.44444,0,100,66.66667,100,80,100
2020-05-06,"Albania",74.44444,0,100,66.66667,100,80,100
2020-05-07,"Albania",74.44444,0,100,66.66667,100,80,100
2020-05-08,"Albania",74.44444,0,100,66.66667,100,80,100
2020-05-09,"Albania",74.44444,0,100,66.66667,100,80,100
2020-05-10,"Albania",74.44444,0,100,66.66667,100,80,100
2020-05-11,"Albania",74.44444,0,100,66.66667,100,80,100
2020-05-12,"Albania",74.44444,0,100,66.66667,100,80,100
2020-05-13,"Albania",74.44444,0,100,66.66667,100,80,100
2020-05-14,"Albania",74.44444,0,100,66.66667,100,80,100
2020-05-15,"Albania",74.44444,0,100,66.66667,100,80,100
2020-05-16,"Albania",74.44444,0,100,66.66667,100,80,100
2020-05-17,"Albania",74.44444,0,100,66.66667,100,80,100
2020-05-18,"Albania",71.11111,33.33333,66.66667,66.66667,100,60,100
2020-05-19,"Albania",71.11111,33.33333,66.66667,66.66667,100,60,100
2020-05-20,"Albania",71.11111,33.33333,66.66667,66.66667,100,60,100
2020-05-21,"Albania",71.11111,33.33333,66.66667,66.66667,100,60,100
2020-05-22,"Albania",71.11111,33.33333,66.66667,66.66667,100,60,100
2020-05-23,"Albania",71.11111,33.33333,66.66667,66.66667,100,60,100
2020-05-24,"Albania",71.11111,33.33333,66.66667,66.66667,100,60,100
2020-05-25,"Albania",71.11111,33.33333,66.66667,66.66667,100,60,100
2020-05-26,"Albania",71.11111,33.33333,66.66667,66.66667,100,60,100
2020-05-27,"Albania",71.11111,33.33333,66.66667,66.66667,100,60,100
2020-05-28,"Albania",71.11111,33.33333,66.66667,66.66667,100,60,100
2020-05-29,"Albania",71.11111,33.33333,66.66667,66.66667,100,60,100
2020-05-30,"Albania",71.11111,33.33333,66.66667,66.66667,100,60,100
2020-05-31,"Albania",71.11111,33.33333,66.66667,66.66667,100,60,100
2020-06-01,"Albania",50.55556,33.33333,66.66667,33.33333,100,20,50
2020-06-02,"Albania",50.55556,33.33333,66.66667,33.33333,100,20,50
2020-06-03,"Albania",50.55556,33.33333,66.66667,33.33333,100,20,50
2020-06-04,"Albania",50.55556,33.33333,66.66667,33.33333,100,20,50
2020-06-05,"Albania",50.55556,33.33333,66.66667,33.33333,100,20,50
2020-06-06,"Albania",50.55556,33.33333,66.66667,33.33333,100,20,50
2020-06-07,"Albania",50.55556,33.33333,66.66667,33.33333,100,20,50
2020-06-08,"Albania",50.55556,33.33333,66.66667,33.33333,100,20,50
2020-06-09,"Albania",50.55556,33.33333,66.66667,33.33333,100,20,50
2020-06-10,"Albania",50.55556,33.33333,66.66667,33.33333,100,20,50
2020-06-11,"Albania",50.55556,33.33333,66.66667,33.33333,100,20,50
2020-06-12,"Albania",50.55556,33.33333,66.66667,33.33333,100,20,50
2020-06-13,"Albania",50.55556,33.33333,66.66667,33.33333,100,20,50
2020-06-14,"Albania",50.55556,33.33333,66.66667,33.33333,100,20,50
2020-06-15,"Albania",50.55556,33.33333,66.66667,33.33333,100,20,50
2020-06-16,"Albania",50.55556,33.33333,66.66667,33.33333,100,20,50
2020-06-17,"Albania",56.11111,66.66667,66.66667,33.33333,100,20,50
2020-06-18,"Albania",56.11111,66.66667,66.66667,33.33333,100,20,50
2020-06-19,"Albania",56.11111,66.66667,66.66667,33.33333,100,20,50
2020-06-20,"Albania",56.11111,66.66667,66.66667,33.33333,100,20,50
2020-06-21,"Albania",56.11111,66.66667,66.66667,33.33333,100,20,50
2020-06-22,"Albania",56.11111,66.66667,66.66667,33.33333,100,20,50
2020-06-23,"Albania",44.44444,66.66667,66.66667,33.33333,50,0,50
2020-06-24,"Albania",44.44444,66.66667,66.66667,33.33333,50,0,50
2020-06-25,"Albania",44.44444,66.66667,66.66667,33.33333,50,0,50
2020-06-26,"Albania",44.44444,66.66667,66.66667,33.33333,50,0,50
2020-06-27,"Albania",44.44444,66.66667,66.66667,33.33333,50,0,50
2020-06-28,"Albania",44.44444,66.66667,66.66667,33.33333,50,0,50
2020-06-29,"Albania",44.44444,66.66667,66.66667,33.33333,50,0,50
2020-06-30,"Albania",44.44444,66.66667,66.66667,33.33333,50,0,50
2020-07-01,"Albania",36.11111,66.66667,66.66667,33.33333,50,0,0
2020-07-02,"Albania",36.11111,66.66667,66.66667,33.33333,50,0,0
2020-07-03,"Albania",36.11111,66.66667,66.66667,33.33333,50,0,0
2020-07-04,"Albania",36.11111,66.66667,66.66667,33.33333,50,0,0
2020-07-05,"Albania",36.11111,66.66667,66.66667,33.33333,50,0,0
2020-07-06,"Albania",36.11111,66.66667,66.66667,33.33333,50,0,0
2020-07-07,"Albania",36.11111,66.66667,66.66667,33.33333,50,0,0
2020-07-08,"Albania",36.11111,66.66667,66.66667,33.33333,50,0,0
2020-07-09,"Albania",36.11111,66.66667,66.66667,33.33333,50,0,0
2020-07-10,"Albania",36.11111,66.66667,66.66667,33.33333,50,0,0
2020-07-11,"Albania",36.11111,66.66667,66.66667,33.33333,50,0,0
2020-07-12,"Albania",36.11111,66.66667,66.66667,33.33333,50,0,0
2020-07-13,"Albania",36.11111,66.66667,66.66667,33.33333,50,0,0
2020-07-14,"Albania",36.11111,66.66667,66.66667,33.33333,50,0,0
2020-07-15,"Albania",36.11111,66.66667,66.66667,33.33333,50,0,0
2020-07-16,"Albania",36.11111,66.66667,66.66667,33.33333,50,0,0
2020-07-17,"Albania",36.11111,66.66667,66.66667,33.33333,50,0,0
2020-07-18,"Albania",36.11111,66.66667,66.66667,33.33333,50,0,0
2020-07-19,"Albania",36.11111,66.66667,66.66667,33.33333,50,0,0
2020-07-20,"Albania",36.11111,66.66667,66.66667,33.33333,50,0,0
2020-07-21,"Albania",36.11111,66.66667,66.66667,33.33333,50,0,0
2020-07-22,"Albania",36.11111,66.66667,66.66667,33.33333,50,0,0
2020-07-23,"Albania",36.11111,66.66667,66.66667,33.33333,50,0,0
2020-07-24,"Albania",36.11111,66.66667,66.66667,33.33333,50,0,0
2020-07-25,"Albania",36.11111,66.66667,66.66667,33.33333,50,0,0
2020-07-26,"Albania",36.11111,66.66667,66.66667,33.33333,50,0,0
2020-07-27,"Albania",36.11111,66.66667,66.66667,33.33333,50,0,0
2020-07-28,"Albania",36.11111,66.66667,66.66667,33.33333,50,0,0
2020-07-29,"Albania",36.11111,66.66667,66.66667,33.33333,50,0,0
2020-07-30,"Albania",36.11111,66.66667,66.66667,33.33333,50,0,0
2020-07-31,"Albania",36.11111,66.66667,66.66667,33.33333,50,0,0
2020-08-01,"Albania",36.11111,66.66667,66.66667,33.33333,50,0,0
2020-08-02,"Albania",36.11111,66.66667,66.66667,33.33333,50,0,0
2020-08-03,"Albania",36.11111,66.66667,66.66667,33.33333,50,0,0
2020-08-04,"Albania",36.11111,66.66667,66.66667,33.33333,50,0,0
2020-08-05,"Albania",36.11111,66.66667,66.66667,33.33333,50,0,0
2020-08-06,"Albania",36.11111,66.66667,66.66667,33.33333,50,0,0
2020-08-07,"Albania",36.11111,66.66667,66.66667,33.33333,50,0,0
2020-08-08,"Albania",36.11111,66.66667,66.66667,33.33333,50,0,0
2020-08-09,"Albania",36.11111,66.66667,66.66667,33.33333,50,0,0
2020-08-10,"Albania",36.11111,66.66667,66.66667,33.33333,50,0,0
2020-08-11,"Albania",36.11111,66.66667,66.66667,33.33333,50,0,0
2020-08-12,"Albania",36.11111,66.66667,66.66667,33.33333,50,0,0
2020-08-13,"Albania",36.11111,66.66667,66.66667,33.33333,50,0,0
2020-08-14,"Albania",36.11111,66.66667,66.66667,33.33333,50,0,0
2020-08-15,"Albania",36.11111,66.66667,66.66667,33.33333,50,0,0
2020-08-16,"Albania",36.11111,66.66667,66.66667,33.33333,50,0,0
2020-08-17,"Albania",36.11111,66.66667,66.66667,33.33333,50,0,0
2020-08-18,"Albania",36.11111,66.66667,66.66667,33.33333,50,0,0
2020-08-19,"Albania",36.11111,66.66667,66.66667,33.33333,50,0,0
2020-08-20,"Albania",36.11111,66.66667,66.66667,33.33333,50,0,0
2020-08-21,"Albania",36.11111,66.66667,66.66667,33.33333,50,0,0
2020-08-22,"Albania",36.11111,66.66667,66.66667,33.33333,50,0,0
2020-08-23,"Albania",36.11111,66.66667,66.66667,33.33333,50,0,0
2020-08-24,"Albania",36.11111,66.66667,66.66667,33.33333,50,0,0
2020-08-25,"Albania",36.11111,66.66667,66.66667,33.33333,50,0,0
2020-08-26,"Albania",36.11111,66.66667,66.66667,33.33333,50,0,0
2020-08-27,"Albania",36.11111,66.66667,66.66667,33.33333,50,0,0
2020-08-28,"Albania",36.11111,66.66667,66.66667,33.33333,50,0,0
2020-08-29,"Albania",36.11111,66.66667,66.66667,33.33333,50,0,0
2020-08-30,"Albania",36.11111,66.66667,66.66667,33.33333,50,0,0
2020-08-31,"Albania",36.11111,66.66667,66.66667,33.33333,50,0,0
2020-09-01,"Albania",25,66.66667,0,33.33333,50,0,0
2020-09-02,"Albania",25,66.66667,0,33.33333,50,0,0
2020-09-03,"Albania",25,66.66667,0,33.33333,50,0,0
2020-09-04,"Albania",25,66.66667,0,33.33333,50,0,0
2020-09-05,"Albania",25,66.66667,0,33.33333,50,0,0
2020-09-06,"Albania",25,66.66667,0,33.33333,50,0,0
2020-09-07,"Albania",25,66.66667,0,33.33333,50,0,0
2020-09-08,"Albania",25,66.66667,0,33.33333,50,0,0
2020-09-09,"Albania",25,66.66667,0,33.33333,50,0,0
2020-09-10,"Albania",25,66.66667,0,33.33333,50,0,0
2020-09-11,"Albania",25,66.66667,0,33.33333,50,0,0
2020-09-12,"Albania",25,66.66667,0,33.33333,50,0,0
2020-09-13,"Albania",25,66.66667,0,33.33333,50,0,0
2020-09-14,"Albania",25,66.66667,0,33.33333,50,0,0
2020-09-15,"Albania",25,66.66667,0,33.33333,50,0,0
2020-09-16,"Albania",25,66.66667,0,33.33333,50,0,0
2020-09-17,"Albania",25,66.66667,0,33.33333,50,0,0
2020-09-18,"Albania",25,66.66667,0,33.33333,50,0,0
2020-09-19,"Albania",25,66.66667,0,33.33333,50,0,0
2020-09-20,"Albania",25,66.66667,0,33.33333,50,0,0
2020-09-21,"Albania",25,66.66667,0,33.33333,50,0,0
2020-09-22,"Albania",25,66.66667,0,33.33333,50,0,0
2020-09-23,"Albania",25,66.66667,0,33.33333,50,0,0
2020-09-24,"Albania",25,66.66667,0,33.33333,50,0,0
2020-09-25,"Albania",25,66.66667,0,33.33333,50,0,0
2020-09-26,"Albania",25,66.66667,0,33.33333,50,0,0
2020-09-27,"Albania",25,66.66667,0,33.33333,50,0,0
2020-09-28,"Albania",25,66.66667,0,33.33333,50,0,0
2020-09-29,"Albania",25,66.66667,0,33.33333,50,0,0
2020-09-30,"Albania",25,66.66667,0,33.33333,50,0,0
2020-10-01,"Albania",25,66.66667,0,33.33333,50,0,0
2020-10-02,"Albania",25,66.66667,0,33.33333,50,0,0
2020-10-03,"Albania",25,66.66667,0,33.33333,50,0,0
2020-10-04,"Albania",25,66.66667,0,33.33333,50,0,0
2020-10-05,"Albania",25,66.66667,0,33.33333,50,0,0
2020-10-06,"Albania",25,66.66667,0,33.33333,50,0,0
2020-10-07,"Albania",25,66.66667,0,33.33333,50,0,0
2020-10-08,"Albania",25,66.66667,0,33.33333,50,0,0
2020-10-09,"Albania",25,66.66667,0,33.33333,50,0,0
2020-10-10,"Albania",25,66.66667,0,33.33333,50,0,0
2020-10-11,"Albania",25,66.66667,0,33.33333,50,0,0
2020-10-12,"Albania",25,66.66667,0,33.33333,50,0,0
2020-10-13,"Albania",25,66.66667,0,33.33333,50,0,0
2020-10-14,"Albania",25,66.66667,0,33.33333,50,0,0
2020-10-15,"Albania",30.55556,100,0,33.33333,50,0,0
2020-10-16,"Albania",30.55556,100,0,33.33333,50,0,0
2020-10-17,"Albania",30.55556,100,0,33.33333,50,0,0
2020-10-18,"Albania",30.55556,100,0,33.33333,50,0,0
2020-10-19,"Albania",30.55556,100,0,33.33333,50,0,0
2020-01-15,"Andorra",0,0,0,0,0,0,0
2020-01-16,"Andorra",0,0,0,0,0,0,0
2020-01-17,"Andorra",0,0,0,0,0,0,0
2020-01-18,"Andorra",0,0,0,0,0,0,0
2020-01-19,"Andorra",0,0,0,0,0,0,0
2020-01-20,"Andorra",0,0,0,0,0,0,0
2020-01-21,"Andorra",0,0,0,0,0,0,0
2020-01-22,"Andorra",0,0,0,0,0,0,0
2020-01-23,"Andorra",0,0,0,0,0,0,0
2020-01-24,"Andorra",0,0,0,0,0,0,0
2020-01-25,"Andorra",0,0,0,0,0,0,0
2020-01-26,"Andorra",0,0,0,0,0,0,0
2020-01-27,"Andorra",0,0,0,0,0,0,0
2020-01-28,"Andorra",0,0,0,0,0,0,0
2020-01-29,"Andorra",0,0,0,0,0,0,0
2020-01-30,"Andorra",0,0,0,0,0,0,0
2020-01-31,"Andorra",0,0,0,0,0,0,0
2020-02-01,"Andorra",0,0,0,0,0,0,0
2020-02-02,"Andorra",0,0,0,0,0,0,0
2020-02-03,"Andorra",0,0,0,0,0,0,0
2020-02-04,"Andorra",0,0,0,0,0,0,0
2020-02-05,"Andorra",0,0,0,0,0,0,0
2020-02-06,"Andorra",0,0,0,0,0,0,0
2020-02-07,"Andorra",0,0,0,0,0,0,0
2020-02-08,"Andorra",0,0,0,0,0,0,0
2020-02-09,"Andorra",0,0,0,0,0,0,0
2020-02-10,"Andorra",0,0,0,0,0,0,0
2020-02-11,"Andorra",0,0,0,0,0,0,0
2020-02-12,"Andorra",0,0,0,0,0,0,0
2020-02-13,"Andorra",0,0,0,0,0,0,0
2020-02-14,"Andorra",0,0,0,0,0,0,0
2020-02-15,"Andorra",0,0,0,0,0,0,0
2020-02-16,"Andorra",0,0,0,0,0,0,0
2020-02-17,"Andorra",0,0,0,0,0,0,0
2020-02-18,"Andorra",0,0,0,0,0,0,0
2020-02-19,"Andorra",0,0,0,0,0,0,0
2020-02-20,"Andorra",0,0,0,0,0,0,0
2020-02-21,"Andorra",0,0,0,0,0,0,0
2020-02-22,"Andorra",0,0,0,0,0,0,0
2020-02-23,"Andorra",0,0,0,0,0,0,0
2020-02-24,"Andorra",0,0,0,0,0,0,0
2020-02-25,"Andorra",0,0,0,0,0,0,0
2020-02-26,"Andorra",0,0,0,0,0,0,0
2020-02-27,"Andorra",0,0,0,0,0,0,0
2020-02-28,"Andorra",0,0,0,0,0,0,0
2020-02-29,"Andorra",0,0,0,0,0,0,0
2020-03-01,"Andorra",0,0,0,0,0,0,0
2020-03-02,"Andorra",0,0,0,0,0,0,0
2020-03-03,"Andorra",0,0,0,0,0,0,0
2020-03-04,"Andorra",0,0,0,0,0,0,0
2020-03-05,"Andorra",0,0,0,0,0,0,0
2020-03-06,"Andorra",0,0,0,0,0,0,0
2020-03-07,"Andorra",0,0,0,0,0,0,0
2020-03-08,"Andorra",0,0,0,0,0,0,0
2020-03-09,"Andorra",0,0,0,0,0,0,0
2020-03-10,"Andorra",0,0,0,0,0,0,0
2020-03-11,"Andorra",8.333333,0,0,0,50,0,0
2020-03-12,"Andorra",8.333333,0,0,0,50,0,0
2020-03-13,"Andorra",8.333333,0,0,0,50,0,0
2020-03-14,"Andorra",16.66667,0,0,0,100,0,0
2020-03-15,"Andorra",16.66667,0,0,0,100,0,0
2020-03-16,"Andorra",33.33333,0,100,0,100,0,0
2020-03-17,"Andorra",33.33333,0,100,0,100,0,0
2020-03-18,"Andorra",63.33333,0,100,100,100,80,0
2020-03-19,"Andorra",63.33333,0,100,100,100,80,0
2020-03-20,"Andorra",63.33333,0,100,100,100,80,0
2020-03-21,"Andorra",63.33333,0,100,100,100,80,0
2020-03-22,"Andorra",63.33333,0,100,100,100,80,0
2020-03-23,"Andorra",63.33333,0,100,100,100,80,0
2020-03-24,"Andorra",80,0,100,100,100,80,100
2020-03-25,"Andorra",80,0,100,100,100,80,100
2020-03-26,"Andorra",80,0,100,100,100,80,100
2020-03-27,"Andorra",80,0,100,100,100,80,100
2020-03-28,"Andorra",80,0,100,100,100,80,100
2020-03-29,"Andorra",80,0,100,100,100,80,100
2020-03-30,"Andorra",80,0,100,100,100,80,100
2020-03-31,"Andorra",80,0,100,100,100,80,100
2020-04-01,"Andorra",80,0,100,100,100,80,100
2020-04-02,"Andorra",80,0,100,100,100,80,100
2020-04-03,"Andorra",80,0,100,100,100,80,100
2020-04-04,"Andorra",80,0,100,100,100,80,100
2020-04-05,"Andorra",80,0,100,100,100,80,100
2020-04-06,"Andorra",85.55556,33.33333,100,100,100,80,100
2020-04-07,"Andorra",85.55556,33.33333,100,100,100,80,100
2020-04-08,"Andorra",85.55556,33.33333,100,100,100,80,100
2020-04-09,"Andorra",85.55556,33.33333,100,100,100,80,100
2020-04-10,"Andorra",85.55556,33.33333,100,100,100,80,100
2020-04-11,"Andorra",85.55556,33.33333,100,100,100,80,100
2020-04-12,"Andorra",85.55556,33.33333,100,100,100,80,100
2020-04-13,"Andorra",85.55556,33.33333,100,100,100,80,100
2020-04-14,"Andorra",85.55556,33.33333,100,100,100,80,100
2020-04-15,"Andorra",82.22222,33.33333,100,100,100,60,100
2020-04-16,"Andorra",82.22222,33.33333,100,100,100,60,100
2020-04-17,"Andorra",82.22222,33.33333,100,100,100,60,100
2020-04-18,"Andorra",82.22222,33.33333,100,100,100,60,100
2020-04-19,"Andorra",82.22222,33.33333,100,100,100,60,100
2020-04-20,"Andorra",87.77778,100,100,66.66667,100,60,100
2020-04-21,"Andorra",87.77778,100,100,66.66667,100,60,100
2020-04-22,"Andorra",87.77778,100,100,66.66667,100,60,100
2020-04-23,"Andorra",87.77778,100,100,66.66667,100,60,100
2020-04-24,"Andorra",87.77778,100,100,66.66667,100,60,100
2020-04-25,"Andorra",87.77778,100,100,66.66667,100,60,100
2020-04-26,"Andorra",87.77778,100,100,66.66667,100,60,100
2020-04-27,"Andorra",87.77778,100,100,66.66667,100,60,100
2020-04-28,"Andorra",87.77778,100,100,66.66667,100,60,100
2020-04-29,"Andorra",87.77778,100,100,66.66667,100,60,100
2020-04-30,"Andorra",87.77778,100,100,66.66667,100,60,100
2020-05-01,"Andorra",87.77778,100,100,66.66667,100,60,100
2020-05-02,"Andorra",87.77778,100,100,66.66667,100,60,100
2020-05-03,"Andorra",87.77778,100,100,66.66667,100,60,100
2020-05-04,"Andorra",87.77778,100,100,66.66667,100,60,100
2020-05-05,"Andorra",87.77778,100,100,66.66667,100,60,100
2020-05-06,"Andorra",87.77778,100,100,66.66667,100,60,100
2020-05-07,"Andorra",87.77778,100,100,66.66667,100,60,100
2020-05-08,"Andorra",87.77778,100,100,66.66667,100,60,100
2020-05-09,"Andorra",87.77778,100,100,66.66667,100,60,100
2020-05-10,"Andorra",87.77778,100,100,66.66667,100,60,100
2020-05-11,"Andorra",87.77778,100,100,66.66667,100,60,100
2020-05-12,"Andorra",87.77778,100,100,66.66667,100,60,100
2020-05-13,"Andorra",87.77778,100,100,66.66667,100,60,100
2020-05-14,"Andorra",87.77778,100,100,66.66667,100,60,100
2020-05-15,"Andorra",87.77778,100,100,66.66667,100,60,100
2020-05-16,"Andorra",87.77778,100,100,66.66667,100,60,100
2020-05-17,"Andorra",87.77778,100,100,66.66667,100,60,100
2020-05-18,"Andorra",82.22222,100,66.66667,66.66667,100,60,100
2020-05-19,"Andorra",82.22222,100,66.66667,66.66667,100,60,100
2020-05-20,"Andorra",82.22222,100,66.66667,66.66667,100,60,100
2020-05-21,"Andorra",82.22222,100,66.66667,66.66667,100,60,100
2020-05-22,"Andorra",82.22222,100,66.66667,66.66667,100,60,100
2020-05-23,"Andorra",82.22222,100,66.66667,66.66667,100,60,100
2020-05-24,"Andorra",82.22222,100,66.66667,66.66667,100,60,100
2020-05-25,"Andorra",82.22222,100,66.66667,66.66667,100,60,100
2020-05-26,"Andorra",82.22222,100,66.66667,66.66667,100,60,100
2020-05-27,"Andorra",82.22222,100,66.66667,66.66667,100,60,100
2020-05-28,"Andorra",82.22222,100,66.66667,66.66667,100,60,100
2020-05-29,"Andorra",72.22222,100,66.66667,66.66667,100,0,100
2020-05-30,"Andorra",72.22222,100,66.66667,66.66667,100,0,100
2020-05-31,"Andorra",72.22222,100,66.66667,66.66667,100,0,100
2020-06-01,"Andorra",50,100,0,66.66667,100,0,33.33333
2020-06-02,"Andorra",50,100,0,66.66667,100,0,33.33333
2020-06-03,"Andorra",50,100,0,66.66667,100,0,33.33333
2020-06-04,"Andorra",50,100,0,66.66667,100,0,33.33333
2020-06-05,"Andorra",50,100,0,66.66667,100,0,33.33333
2020-06-06,"Andorra",50,100,0,66.66667,100,0,33.33333
2020-06-07,"Andorra",50,100,0,66.66667,100,0,33.33333
2020-06-08,"Andorra",50,100,0,66.66667,100,0,33.33333
2020-06-09,"Andorra",41.66667,100,0,66.66667,50,0,33.33333
2020-06-10,"Andorra",41.66667,100,0,66.66667,50,0,33.33333
2020-06-11,"Andorra",41.66667,100,0,66.66667,50,0,33.33333
2020-06-12,"Andorra",41.66667,100,0,66.66667,50,0,33.33333
2020-06-13,"Andorra",41.66667,100,0,66.66667,50,0,33.33333
2020-06-14,"Andorra",41.66667,100,0,66.66667,50,0,33.33333
2020-06-15,"Andorra",44.44444,100,0,66.66667,50,0,50
2020-06-16,"Andorra",44.44444,100,0,66.66667,50,0,50
2020-06-17,"Andorra",44.44444,100,0,66.66667,50,0,50
